Country,State,Date,Sex,Age,Deaths
USA,Florida,2020-12-26,m,55,1457
USA,Florida,2020-12-26,m,65,2613
USA,Florida,2020-12-26,m,75,3323
USA,Florida,2020-12-26,m,85,2718
USA,Florida,2020-12-26,m,TOT,10960
USA,Georgia,2020-12-26,b,TOT,8519
USA,Georgia,2020-12-26,f,0,0
USA,Georgia,2020-12-26,f,1,0
USA,Georgia,2020-12-26,f,5,1
USA,Georgia,2020-12-26,f,15,9
USA,Georgia,2020-12-26,f,25,38
USA,Georgia,2020-12-26,f,35,80
USA,Georgia,2020-12-26,f,45,190
USA,Georgia,2020-12-26,f,55,500
USA,Georgia,2020-12-26,f,65,905
USA,Georgia,2020-12-26,f,75,1089
USA,Georgia,2020-12-26,f,85,1214
USA,Georgia,2020-12-26,f,TOT,4026
USA,Georgia,2020-12-26,m,0,2
USA,Georgia,2020-12-26,m,1,1
USA,Georgia,2020-12-26,m,5,2
USA,Georgia,2020-12-26,m,15,13
USA,Georgia,2020-12-26,m,25,41
USA,Georgia,2020-12-26,m,35,106
USA,Georgia,2020-12-26,m,45,301
USA,Georgia,2020-12-26,m,55,712
USA,Georgia,2020-12-26,m,65,1254
USA,Georgia,2020-12-26,m,75,1285
USA,Georgia,2020-12-26,m,85,776
USA,Georgia,2020-12-26,m,TOT,4493
USA,Hawaii,2020-12-26,b,TOT,330
USA,Hawaii,2020-12-26,f,0,0
USA,Hawaii,2020-12-26,f,1,0
USA,Hawaii,2020-12-26,f,5,0
USA,Hawaii,2020-12-26,f,15,0
USA,Hawaii,2020-12-26,f,25,1
USA,Hawaii,2020-12-26,f,35,2
USA,Hawaii,2020-12-26,f,45,5
USA,Hawaii,2020-12-26,f,55,18
USA,Hawaii,2020-12-26,f,65,20
USA,Hawaii,2020-12-26,f,75,24
USA,Hawaii,2020-12-26,f,85,50
USA,Hawaii,2020-12-26,f,TOT,119
USA,Hawaii,2020-12-26,m,0,0
USA,Hawaii,2020-12-26,m,1,0
USA,Hawaii,2020-12-26,m,5,0
USA,Hawaii,2020-12-26,m,15,1
USA,Hawaii,2020-12-26,m,25,2
USA,Hawaii,2020-12-26,m,35,4
USA,Hawaii,2020-12-26,m,45,17
USA,Hawaii,2020-12-26,m,55,34
USA,Hawaii,2020-12-26,m,65,58
USA,Hawaii,2020-12-26,m,75,50
USA,Hawaii,2020-12-26,m,85,46
USA,Hawaii,2020-12-26,m,TOT,211
USA,Idaho,2020-12-26,b,TOT,1194
USA,Idaho,2020-12-26,f,0,0
USA,Idaho,2020-12-26,f,1,0
USA,Idaho,2020-12-26,f,5,0
USA,Idaho,2020-12-26,f,15,0
USA,Idaho,2020-12-26,f,25,0
USA,Idaho,2020-12-26,f,35,5
USA,Idaho,2020-12-26,f,45,14
USA,Idaho,2020-12-26,f,55,35
USA,Idaho,2020-12-26,f,65,94
USA,Idaho,2020-12-26,f,75,128
USA,Idaho,2020-12-26,f,85,234
USA,Idaho,2020-12-26,f,TOT,510
USA,Idaho,2020-12-26,m,0,0
USA,Idaho,2020-12-26,m,1,0
USA,Idaho,2020-12-26,m,5,0
USA,Idaho,2020-12-26,m,15,1
USA,Idaho,2020-12-26,m,25,3
USA,Idaho,2020-12-26,m,35,8
USA,Idaho,2020-12-26,m,45,16
USA,Idaho,2020-12-26,m,55,58
USA,Idaho,2020-12-26,m,65,166
USA,Idaho,2020-12-26,m,75,230
USA,Idaho,2020-12-26,m,85,202
USA,Idaho,2020-12-26,m,TOT,684
USA,Illinois,2020-12-26,b,TOT,13960
USA,Illinois,2020-12-26,f,0,1
USA,Illinois,2020-12-26,f,1,0
USA,Illinois,2020-12-26,f,5,0
USA,Illinois,2020-12-26,f,15,10
USA,Illinois,2020-12-26,f,25,35
USA,Illinois,2020-12-26,f,35,72
USA,Illinois,2020-12-26,f,45,201
USA,Illinois,2020-12-26,f,55,551
USA,Illinois,2020-12-26,f,65,1099
USA,Illinois,2020-12-26,f,75,1603
USA,Illinois,2020-12-26,f,85,2830
USA,Illinois,2020-12-26,f,TOT,6401
USA,Illinois,2020-12-26,m,0,1
USA,Illinois,2020-12-26,m,1,0
USA,Illinois,2020-12-26,m,5,1
USA,Illinois,2020-12-26,m,15,13
USA,Illinois,2020-12-26,m,25,62
USA,Illinois,2020-12-26,m,35,178
USA,Illinois,2020-12-26,m,45,453
USA,Illinois,2020-12-26,m,55,1007
USA,Illinois,2020-12-26,m,65,1828
USA,Illinois,2020-12-26,m,75,2080
USA,Illinois,2020-12-26,m,85,1936
USA,Illinois,2020-12-26,m,TOT,7559
USA,Indiana,2020-12-26,b,TOT,7396
USA,Indiana,2020-12-26,f,0,0
USA,Indiana,2020-12-26,f,1,0
USA,Indiana,2020-12-26,f,5,0
USA,Indiana,2020-12-26,f,15,2
USA,Indiana,2020-12-26,f,25,7
USA,Indiana,2020-12-26,f,35,30
USA,Indiana,2020-12-26,f,45,80
USA,Indiana,2020-12-26,f,55,265
USA,Indiana,2020-12-26,f,65,585
USA,Indiana,2020-12-26,f,75,987
USA,Indiana,2020-12-26,f,85,1656
USA,Indiana,2020-12-26,f,TOT,3612
USA,Indiana,2020-12-26,m,0,1
USA,Indiana,2020-12-26,m,1,1
USA,Indiana,2020-12-26,m,5,0
USA,Indiana,2020-12-26,m,15,4
USA,Indiana,2020-12-26,m,25,16
USA,Indiana,2020-12-26,m,35,40
USA,Indiana,2020-12-26,m,45,121
USA,Indiana,2020-12-26,m,55,429
USA,Indiana,2020-12-26,m,65,888
USA,Indiana,2020-12-26,m,75,1186
USA,Indiana,2020-12-26,m,85,1100
USA,Indiana,2020-12-26,m,TOT,3784
USA,Iowa,2020-12-26,b,TOT,3921
USA,Iowa,2020-12-26,f,0,1
USA,Iowa,2020-12-26,f,1,1
USA,Iowa,2020-12-26,f,5,0
USA,Iowa,2020-12-26,f,15,2
USA,Iowa,2020-12-26,f,25,9
USA,Iowa,2020-12-26,f,35,10
USA,Iowa,2020-12-26,f,45,33
USA,Iowa,2020-12-26,f,55,115
USA,Iowa,2020-12-26,f,65,264
USA,Iowa,2020-12-26,f,75,495
USA,Iowa,2020-12-26,f,85,936
USA,Iowa,2020-12-26,f,TOT,1865
USA,Iowa,2020-12-26,m,0,0
USA,Iowa,2020-12-26,m,1,0
USA,Iowa,2020-12-26,m,5,0
USA,Iowa,2020-12-26,m,15,0
USA,Iowa,2020-12-26,m,25,7
USA,Iowa,2020-12-26,m,35,30
USA,Iowa,2020-12-26,m,45,72
USA,Iowa,2020-12-26,m,55,212
USA,Iowa,2020-12-26,m,65,404
USA,Iowa,2020-12-26,m,75,608
USA,Iowa,2020-12-26,m,85,723
USA,Iowa,2020-12-26,m,TOT,2056
USA,Kansas,2020-12-26,b,TOT,2566
USA,Kansas,2020-12-26,f,0,0
USA,Kansas,2020-12-26,f,1,0
USA,Kansas,2020-12-26,f,5,0
USA,Kansas,2020-12-26,f,15,1
USA,Kansas,2020-12-26,f,25,5
USA,Kansas,2020-12-26,f,35,11
USA,Kansas,2020-12-26,f,45,26
USA,Kansas,2020-12-26,f,55,74
USA,Kansas,2020-12-26,f,65,189
USA,Kansas,2020-12-26,f,75,312
USA,Kansas,2020-12-26,f,85,534
USA,Kansas,2020-12-26,f,TOT,1152
USA,Kansas,2020-12-26,m,0,0
USA,Kansas,2020-12-26,m,1,0
USA,Kansas,2020-12-26,m,5,0
USA,Kansas,2020-12-26,m,15,2
USA,Kansas,2020-12-26,m,25,10
USA,Kansas,2020-12-26,m,35,18
USA,Kansas,2020-12-26,m,45,56
USA,Kansas,2020-12-26,m,55,138
USA,Kansas,2020-12-26,m,65,274
USA,Kansas,2020-12-26,m,75,468
USA,Kansas,2020-12-26,m,85,448
USA,Kansas,2020-12-26,m,TOT,1414
USA,Kentucky,2020-12-26,b,TOT,3063
USA,Kentucky,2020-12-26,f,0,0
USA,Kentucky,2020-12-26,f,1,0
USA,Kentucky,2020-12-26,f,5,0
USA,Kentucky,2020-12-26,f,15,0
USA,Kentucky,2020-12-26,f,25,4
USA,Kentucky,2020-12-26,f,35,10
USA,Kentucky,2020-12-26,f,45,38
USA,Kentucky,2020-12-26,f,55,146
USA,Kentucky,2020-12-26,f,65,272
USA,Kentucky,2020-12-26,f,75,417
USA,Kentucky,2020-12-26,f,85,660
USA,Kentucky,2020-12-26,f,TOT,1547
USA,Kentucky,2020-12-26,m,0,1
USA,Kentucky,2020-12-26,m,1,0
USA,Kentucky,2020-12-26,m,5,0
USA,Kentucky,2020-12-26,m,15,0
USA,Kentucky,2020-12-26,m,25,5
USA,Kentucky,2020-12-26,m,35,27
USA,Kentucky,2020-12-26,m,45,61
USA,Kentucky,2020-12-26,m,55,179
USA,Kentucky,2020-12-26,m,65,419
USA,Kentucky,2020-12-26,m,75,436
USA,Kentucky,2020-12-26,m,85,389
USA,Kentucky,2020-12-26,m,TOT,1516
USA,Louisiana,2020-12-26,b,TOT,6041
USA,Louisiana,2020-12-26,f,0,1
USA,Louisiana,2020-12-26,f,1,0
USA,Louisiana,2020-12-26,f,5,0
USA,Louisiana,2020-12-26,f,15,6
USA,Louisiana,2020-12-26,f,25,20
USA,Louisiana,2020-12-26,f,35,61
USA,Louisiana,2020-12-26,f,45,122
USA,Louisiana,2020-12-26,f,55,362
USA,Louisiana,2020-12-26,f,65,564
USA,Louisiana,2020-12-26,f,75,839
USA,Louisiana,2020-12-26,f,85,845
USA,Louisiana,2020-12-26,f,TOT,2819
USA,Louisiana,2020-12-26,m,0,1
USA,Louisiana,2020-12-26,m,1,1
USA,Louisiana,2020-12-26,m,5,2
USA,Louisiana,2020-12-26,m,15,10
USA,Louisiana,2020-12-26,m,25,22
USA,Louisiana,2020-12-26,m,35,69
USA,Louisiana,2020-12-26,m,45,188
USA,Louisiana,2020-12-26,m,55,470
USA,Louisiana,2020-12-26,m,65,874
USA,Louisiana,2020-12-26,m,75,935
USA,Louisiana,2020-12-26,m,85,650
USA,Louisiana,2020-12-26,m,TOT,3222
USA,Maine,2020-12-26,b,TOT,364
USA,Maine,2020-12-26,f,0,0
USA,Maine,2020-12-26,f,1,0
USA,Maine,2020-12-26,f,5,0
USA,Maine,2020-12-26,f,15,0
USA,Maine,2020-12-26,f,25,0
USA,Maine,2020-12-26,f,35,1
USA,Maine,2020-12-26,f,45,2
USA,Maine,2020-12-26,f,55,7
USA,Maine,2020-12-26,f,65,21
USA,Maine,2020-12-26,f,75,60
USA,Maine,2020-12-26,f,85,95
USA,Maine,2020-12-26,f,TOT,186
USA,Maine,2020-12-26,m,0,0
USA,Maine,2020-12-26,m,1,0
USA,Maine,2020-12-26,m,5,0
USA,Maine,2020-12-26,m,15,0
USA,Maine,2020-12-26,m,25,1
USA,Maine,2020-12-26,m,35,2
USA,Maine,2020-12-26,m,45,6
USA,Maine,2020-12-26,m,55,16
USA,Maine,2020-12-26,m,65,35
USA,Maine,2020-12-26,m,75,64
USA,Maine,2020-12-26,m,85,54
USA,Maine,2020-12-26,m,TOT,178
USA,Maryland,2020-12-26,b,TOT,5681
USA,Maryland,2020-12-26,f,0,0
USA,Maryland,2020-12-26,f,1,0
USA,Maryland,2020-12-26,f,5,0
USA,Maryland,2020-12-26,f,15,6
USA,Maryland,2020-12-26,f,25,11
USA,Maryland,2020-12-26,f,35,36
USA,Maryland,2020-12-26,f,45,98
USA,Maryland,2020-12-26,f,55,237
USA,Maryland,2020-12-26,f,65,493
USA,Maryland,2020-12-26,f,75,740
USA,Maryland,2020-12-26,f,85,1159
USA,Maryland,2020-12-26,f,TOT,2780
USA,Maryland,2020-12-26,m,0,1
USA,Maryland,2020-12-26,m,1,1
USA,Maryland,2020-12-26,m,5,0
USA,Maryland,2020-12-26,m,15,8
USA,Maryland,2020-12-26,m,25,34
USA,Maryland,2020-12-26,m,35,80
USA,Maryland,2020-12-26,m,45,174
USA,Maryland,2020-12-26,m,55,414
USA,Maryland,2020-12-26,m,65,637
USA,Maryland,2020-12-26,m,75,831
USA,Maryland,2020-12-26,m,85,722
USA,Maryland,2020-12-26,m,TOT,2901
USA,Massachusetts,2020-12-26,b,TOT,9267
USA,Massachusetts,2020-12-26,f,0,0
USA,Massachusetts,2020-12-26,f,1,0
USA,Massachusetts,2020-12-26,f,5,0
USA,Massachusetts,2020-12-26,f,15,2
USA,Massachusetts,2020-12-26,f,25,8
USA,Massachusetts,2020-12-26,f,35,16
USA,Massachusetts,2020-12-26,f,45,77
USA,Massachusetts,2020-12-26,f,55,230
USA,Massachusetts,2020-12-26,f,65,565
USA,Massachusetts,2020-12-26,f,75,1193
USA,Massachusetts,2020-12-26,f,85,2787
USA,Massachusetts,2020-12-26,f,TOT,4878
USA,Massachusetts,2020-12-26,m,0,0
USA,Massachusetts,2020-12-26,m,1,0
USA,Massachusetts,2020-12-26,m,5,0
USA,Massachusetts,2020-12-26,m,15,5
USA,Massachusetts,2020-12-26,m,25,13
USA,Massachusetts,2020-12-26,m,35,41
USA,Massachusetts,2020-12-26,m,45,112
USA,Massachusetts,2020-12-26,m,55,414
USA,Massachusetts,2020-12-26,m,65,860
USA,Massachusetts,2020-12-26,m,75,1320
USA,Massachusetts,2020-12-26,m,85,1624
USA,Massachusetts,2020-12-26,m,TOT,4389
USA,Michigan,2020-12-26,b,TOT,10125
USA,Michigan,2020-12-26,f,0,0
USA,Michigan,2020-12-26,f,1,0
USA,Michigan,2020-12-26,f,5,1
USA,Michigan,2020-12-26,f,15,5
USA,Michigan,2020-12-26,f,25,20
USA,Michigan,2020-12-26,f,35,45
USA,Michigan,2020-12-26,f,45,157
USA,Michigan,2020-12-26,f,55,421
USA,Michigan,2020-12-26,f,65,927
USA,Michigan,2020-12-26,f,75,1244
USA,Michigan,2020-12-26,f,85,1869
USA,Michigan,2020-12-26,f,TOT,4689
USA,Michigan,2020-12-26,m,0,0
USA,Michigan,2020-12-26,m,1,0
USA,Michigan,2020-12-26,m,5,0
USA,Michigan,2020-12-26,m,15,6
USA,Michigan,2020-12-26,m,25,34
USA,Michigan,2020-12-26,m,35,84
USA,Michigan,2020-12-26,m,45,294
USA,Michigan,2020-12-26,m,55,688
USA,Michigan,2020-12-26,m,65,1394
USA,Michigan,2020-12-26,m,75,1634
USA,Michigan,2020-12-26,m,85,1301
USA,Michigan,2020-12-26,m,TOT,5435
USA,Minnesota,2020-12-26,b,TOT,4784
USA,Minnesota,2020-12-26,f,0,1
USA,Minnesota,2020-12-26,f,1,0
USA,Minnesota,2020-12-26,f,5,0
USA,Minnesota,2020-12-26,f,15,2
USA,Minnesota,2020-12-26,f,25,7
USA,Minnesota,2020-12-26,f,35,16
USA,Minnesota,2020-12-26,f,45,35
USA,Minnesota,2020-12-26,f,55,118
USA,Minnesota,2020-12-26,f,65,319
USA,Minnesota,2020-12-26,f,75,557
USA,Minnesota,2020-12-26,f,85,1263
USA,Minnesota,2020-12-26,f,TOT,2317
USA,Minnesota,2020-12-26,m,0,0
USA,Minnesota,2020-12-26,m,1,0
USA,Minnesota,2020-12-26,m,5,0
USA,Minnesota,2020-12-26,m,15,2
USA,Minnesota,2020-12-26,m,25,9
USA,Minnesota,2020-12-26,m,35,21
USA,Minnesota,2020-12-26,m,45,80
USA,Minnesota,2020-12-26,m,55,207
USA,Minnesota,2020-12-26,m,65,442
USA,Minnesota,2020-12-26,m,75,779
USA,Minnesota,2020-12-26,m,85,927
USA,Minnesota,2020-12-26,m,TOT,2467
USA,Mississippi,2020-12-26,b,TOT,4268
USA,Mississippi,2020-12-26,f,0,0
USA,Mississippi,2020-12-26,f,1,0
USA,Mississippi,2020-12-26,f,5,0
USA,Mississippi,2020-12-26,f,15,5
USA,Mississippi,2020-12-26,f,25,20
USA,Mississippi,2020-12-26,f,35,47
USA,Mississippi,2020-12-26,f,45,124
USA,Mississippi,2020-12-26,f,55,299
USA,Mississippi,2020-12-26,f,65,435
USA,Mississippi,2020-12-26,f,75,543
USA,Mississippi,2020-12-26,f,85,603
USA,Mississippi,2020-12-26,f,TOT,2076
USA,Mississippi,2020-12-26,m,0,0
USA,Mississippi,2020-12-26,m,1,0
USA,Mississippi,2020-12-26,m,5,1
USA,Mississippi,2020-12-26,m,15,7
USA,Mississippi,2020-12-26,m,25,21
USA,Mississippi,2020-12-26,m,35,50
USA,Mississippi,2020-12-26,m,45,128
USA,Mississippi,2020-12-26,m,55,305
USA,Mississippi,2020-12-26,m,65,620
USA,Mississippi,2020-12-26,m,75,634
USA,Mississippi,2020-12-26,m,85,425
USA,Mississippi,2020-12-26,m,TOT,2191
USA,Missouri,2020-12-26,b,TOT,6201
USA,Missouri,2020-12-26,f,0,0
USA,Missouri,2020-12-26,f,1,0
USA,Missouri,2020-12-26,f,5,0
USA,Missouri,2020-12-26,f,15,3
USA,Missouri,2020-12-26,f,25,10
USA,Missouri,2020-12-26,f,35,24
USA,Missouri,2020-12-26,f,45,57
USA,Missouri,2020-12-26,f,55,240
USA,Missouri,2020-12-26,f,65,541
USA,Missouri,2020-12-26,f,75,766
USA,Missouri,2020-12-26,f,85,1357
USA,Missouri,2020-12-26,f,TOT,2998
USA,Missouri,2020-12-26,m,0,0
USA,Missouri,2020-12-26,m,1,0
USA,Missouri,2020-12-26,m,5,1
USA,Missouri,2020-12-26,m,15,2
USA,Missouri,2020-12-26,m,25,8
USA,Missouri,2020-12-26,m,35,39
USA,Missouri,2020-12-26,m,45,113
USA,Missouri,2020-12-26,m,55,348
USA,Missouri,2020-12-26,m,65,728
USA,Missouri,2020-12-26,m,75,1016
USA,Missouri,2020-12-26,m,85,949
USA,Missouri,2020-12-26,m,TOT,3203
USA,Montana,2020-12-26,b,TOT,948
USA,Montana,2020-12-26,f,0,0
USA,Montana,2020-12-26,f,1,0
USA,Montana,2020-12-26,f,5,0
USA,Montana,2020-12-26,f,15,0
USA,Montana,2020-12-26,f,25,2
USA,Montana,2020-12-26,f,35,6
USA,Montana,2020-12-26,f,45,14
USA,Montana,2020-12-26,f,55,47
USA,Montana,2020-12-26,f,65,69
USA,Montana,2020-12-26,f,75,109
USA,Montana,2020-12-26,f,85,182
USA,Montana,2020-12-26,f,TOT,429
USA,Montana,2020-12-26,m,0,0
USA,Montana,2020-12-26,m,1,0
USA,Montana,2020-12-26,m,5,0
USA,Montana,2020-12-26,m,15,0
USA,Montana,2020-12-26,m,25,3
USA,Montana,2020-12-26,m,35,7
USA,Montana,2020-12-26,m,45,27
USA,Montana,2020-12-26,m,55,60
USA,Montana,2020-12-26,m,65,130
USA,Montana,2020-12-26,m,75,158
USA,Montana,2020-12-26,m,85,134
USA,Montana,2020-12-26,m,TOT,519
USA,Nebraska,2020-12-26,b,TOT,1805
USA,Nebraska,2020-12-26,f,0,0
USA,Nebraska,2020-12-26,f,1,0
USA,Nebraska,2020-12-26,f,5,0
USA,Nebraska,2020-12-26,f,15,1
USA,Nebraska,2020-12-26,f,25,3
USA,Nebraska,2020-12-26,f,35,7
USA,Nebraska,2020-12-26,f,45,20
USA,Nebraska,2020-12-26,f,55,66
USA,Nebraska,2020-12-26,f,65,116
USA,Nebraska,2020-12-26,f,75,190
USA,Nebraska,2020-12-26,f,85,380
USA,Nebraska,2020-12-26,f,TOT,782
USA,Nebraska,2020-12-26,m,0,0
USA,Nebraska,2020-12-26,m,1,0
USA,Nebraska,2020-12-26,m,5,1
USA,Nebraska,2020-12-26,m,15,2
USA,Nebraska,2020-12-26,m,25,11
USA,Nebraska,2020-12-26,m,35,12
USA,Nebraska,2020-12-26,m,45,49
USA,Nebraska,2020-12-26,m,55,101
USA,Nebraska,2020-12-26,m,65,226
USA,Nebraska,2020-12-26,m,75,313
USA,Nebraska,2020-12-26,m,85,309
USA,Nebraska,2020-12-26,m,TOT,1023
USA,Nevada,2020-12-26,b,TOT,2537
USA,Nevada,2020-12-26,f,0,0
USA,Nevada,2020-12-26,f,1,0
USA,Nevada,2020-12-26,f,5,0
USA,Nevada,2020-12-26,f,15,2
USA,Nevada,2020-12-26,f,25,10
USA,Nevada,2020-12-26,f,35,17
USA,Nevada,2020-12-26,f,45,48
USA,Nevada,2020-12-26,f,55,121
USA,Nevada,2020-12-26,f,65,231
USA,Nevada,2020-12-26,f,75,294
USA,Nevada,2020-12-26,f,85,233
USA,Nevada,2020-12-26,f,TOT,956
USA,Nevada,2020-12-26,m,0,0
USA,Nevada,2020-12-26,m,1,0
USA,Nevada,2020-12-26,m,5,1
USA,Nevada,2020-12-26,m,15,3
USA,Nevada,2020-12-26,m,25,11
USA,Nevada,2020-12-26,m,35,51
USA,Nevada,2020-12-26,m,45,147
USA,Nevada,2020-12-26,m,55,246
USA,Nevada,2020-12-26,m,65,432
USA,Nevada,2020-12-26,m,75,439
USA,Nevada,2020-12-26,m,85,252
USA,Nevada,2020-12-26,m,TOT,1581
USA,New Hampshire,2020-12-26,b,TOT,642
USA,New Hampshire,2020-12-26,f,0,0
USA,New Hampshire,2020-12-26,f,1,0
USA,New Hampshire,2020-12-26,f,5,0
USA,New Hampshire,2020-12-26,f,15,0
USA,New Hampshire,2020-12-26,f,25,0
USA,New Hampshire,2020-12-26,f,35,0
USA,New Hampshire,2020-12-26,f,45,2
USA,New Hampshire,2020-12-26,f,55,6
USA,New Hampshire,2020-12-26,f,65,38
USA,New Hampshire,2020-12-26,f,75,75
USA,New Hampshire,2020-12-26,f,85,189
USA,New Hampshire,2020-12-26,f,TOT,310
USA,New Hampshire,2020-12-26,m,0,0
USA,New Hampshire,2020-12-26,m,1,0
USA,New Hampshire,2020-12-26,m,5,0
USA,New Hampshire,2020-12-26,m,15,1
USA,New Hampshire,2020-12-26,m,25,1
USA,New Hampshire,2020-12-26,m,35,2
USA,New Hampshire,2020-12-26,m,45,11
USA,New Hampshire,2020-12-26,m,55,19
USA,New Hampshire,2020-12-26,m,65,57
USA,New Hampshire,2020-12-26,m,75,107
USA,New Hampshire,2020-12-26,m,85,135
USA,New Hampshire,2020-12-26,m,TOT,332
USA,New Jersey,2020-12-26,b,TOT,16443
USA,New Jersey,2020-12-26,f,0,0
USA,New Jersey,2020-12-26,f,1,1
USA,New Jersey,2020-12-26,f,5,1
USA,New Jersey,2020-12-26,f,15,4
USA,New Jersey,2020-12-26,f,25,40
USA,New Jersey,2020-12-26,f,35,73
USA,New Jersey,2020-12-26,f,45,223
USA,New Jersey,2020-12-26,f,55,672
USA,New Jersey,2020-12-26,f,65,1187
USA,New Jersey,2020-12-26,f,75,1981
USA,New Jersey,2020-12-26,f,85,3382
USA,New Jersey,2020-12-26,f,TOT,7563
USA,New Jersey,2020-12-26,m,0,0
USA,New Jersey,2020-12-26,m,1,0
USA,New Jersey,2020-12-26,m,5,0
USA,New Jersey,2020-12-26,m,15,14
USA,New Jersey,2020-12-26,m,25,82
USA,New Jersey,2020-12-26,m,35,224
USA,New Jersey,2020-12-26,m,45,647
USA,New Jersey,2020-12-26,m,55,1432
USA,New Jersey,2020-12-26,m,65,2056
USA,New Jersey,2020-12-26,m,75,2307
USA,New Jersey,2020-12-26,m,85,2117
USA,New Jersey,2020-12-26,m,TOT,8879
USA,New Mexico,2020-12-26,b,TOT,1841
USA,New Mexico,2020-12-26,f,0,0
USA,New Mexico,2020-12-26,f,1,0
USA,New Mexico,2020-12-26,f,5,0
USA,New Mexico,2020-12-26,f,15,3
USA,New Mexico,2020-12-26,f,25,12
USA,New Mexico,2020-12-26,f,35,27
USA,New Mexico,2020-12-26,f,45,53
USA,New Mexico,2020-12-26,f,55,98
USA,New Mexico,2020-12-26,f,65,165
USA,New Mexico,2020-12-26,f,75,221
USA,New Mexico,2020-12-26,f,85,263
USA,New Mexico,2020-12-26,f,TOT,842
USA,New Mexico,2020-12-26,m,0,0
USA,New Mexico,2020-12-26,m,1,0
USA,New Mexico,2020-12-26,m,5,1
USA,New Mexico,2020-12-26,m,15,2
USA,New Mexico,2020-12-26,m,25,31
USA,New Mexico,2020-12-26,m,35,47
USA,New Mexico,2020-12-26,m,45,74
USA,New Mexico,2020-12-26,m,55,145
USA,New Mexico,2020-12-26,m,65,249
USA,New Mexico,2020-12-26,m,75,238
USA,New Mexico,2020-12-26,m,85,213
USA,New Mexico,2020-12-26,m,TOT,999
USA,New York,2020-12-26,b,TOT,14247
USA,New York,2020-12-26,f,0,0
USA,New York,2020-12-26,f,1,0
USA,New York,2020-12-26,f,5,1
USA,New York,2020-12-26,f,15,4
USA,New York,2020-12-26,f,25,23
USA,New York,2020-12-26,f,35,62
USA,New York,2020-12-26,f,45,157
USA,New York,2020-12-26,f,55,516
USA,New York,2020-12-26,f,65,1034
USA,New York,2020-12-26,f,75,1675
USA,New York,2020-12-26,f,85,3293
USA,New York,2020-12-26,f,TOT,6764
USA,New York,2020-12-26,m,0,1
USA,New York,2020-12-26,m,1,1
USA,New York,2020-12-26,m,5,2
USA,New York,2020-12-26,m,15,14
USA,New York,2020-12-26,m,25,54
USA,New York,2020-12-26,m,35,140
USA,New York,2020-12-26,m,45,418
USA,New York,2020-12-26,m,55,1040
USA,New York,2020-12-26,m,65,1769
USA,New York,2020-12-26,m,75,2039
USA,New York,2020-12-26,m,85,2005
USA,New York,2020-12-26,m,TOT,7483
USA,New York City,2020-12-26,b,TOT,21613
USA,New York City,2020-12-26,f,0,1
USA,New York City,2020-12-26,f,1,1
USA,New York City,2020-12-26,f,5,2
USA,New York City,2020-12-26,f,15,10
USA,New York City,2020-12-26,f,25,60
USA,New York City,2020-12-26,f,35,119
USA,New York City,2020-12-26,f,45,408
USA,New York City,2020-12-26,f,55,1089
USA,New York City,2020-12-26,f,65,1840
USA,New York City,2020-12-26,f,75,2387
USA,New York City,2020-12-26,f,85,2884
USA,New York City,2020-12-26,f,TOT,8801
USA,New York City,2020-12-26,m,0,3
USA,New York City,2020-12-26,m,1,1
USA,New York City,2020-12-26,m,5,4
USA,New York City,2020-12-26,m,15,24
USA,New York City,2020-12-26,m,25,121
USA,New York City,2020-12-26,m,35,412
USA,New York City,2020-12-26,m,45,1023
USA,New York City,2020-12-26,m,55,2314
USA,New York City,2020-12-26,m,65,3411
USA,New York City,2020-12-26,m,75,3269
USA,New York City,2020-12-26,m,85,2228
USA,New York City,2020-12-26,m,TOT,12810
USA,North Carolina,2020-12-26,b,TOT,3413
USA,North Carolina,2020-12-26,f,0,0
USA,North Carolina,2020-12-26,f,1,0
USA,North Carolina,2020-12-26,f,5,0
USA,North Carolina,2020-12-26,f,15,1
USA,North Carolina,2020-12-26,f,25,10
USA,North Carolina,2020-12-26,f,35,19
USA,North Carolina,2020-12-26,f,45,65
USA,North Carolina,2020-12-26,f,55,146
USA,North Carolina,2020-12-26,f,65,337
USA,North Carolina,2020-12-26,f,75,425
USA,North Carolina,2020-12-26,f,85,636
USA,North Carolina,2020-12-26,f,TOT,1639
USA,North Carolina,2020-12-26,m,0,0
USA,North Carolina,2020-12-26,m,1,0
USA,North Carolina,2020-12-26,m,5,1
USA,North Carolina,2020-12-26,m,15,3
USA,North Carolina,2020-12-26,m,25,16
USA,North Carolina,2020-12-26,m,35,46
USA,North Carolina,2020-12-26,m,45,126
USA,North Carolina,2020-12-26,m,55,251
USA,North Carolina,2020-12-26,m,65,436
USA,North Carolina,2020-12-26,m,75,511
USA,North Carolina,2020-12-26,m,85,385
USA,North Carolina,2020-12-26,m,TOT,1774
USA,North Dakota,2020-12-26,b,TOT,1116
USA,North Dakota,2020-12-26,f,0,0
USA,North Dakota,2020-12-26,f,1,0
USA,North Dakota,2020-12-26,f,5,0
USA,North Dakota,2020-12-26,f,15,1
USA,North Dakota,2020-12-26,f,25,1
USA,North Dakota,2020-12-26,f,35,3
USA,North Dakota,2020-12-26,f,45,8
USA,North Dakota,2020-12-26,f,55,25
USA,North Dakota,2020-12-26,f,65,55
USA,North Dakota,2020-12-26,f,75,131
USA,North Dakota,2020-12-26,f,85,274
USA,North Dakota,2020-12-26,f,TOT,498
