Country,Region,Date,Sex,Age,AgeInt,Metric,Measure,Value
USA,Mississippi,2020-11-07,f,15,10,Count,Deaths,5
USA,Mississippi,2020-11-07,f,25,10,Count,Deaths,16
USA,Mississippi,2020-11-07,f,35,10,Count,Deaths,40
USA,Mississippi,2020-11-07,f,45,10,Count,Deaths,103
USA,Mississippi,2020-11-07,f,55,10,Count,Deaths,233
USA,Mississippi,2020-11-07,f,65,10,Count,Deaths,337
USA,Mississippi,2020-11-07,f,75,10,Count,Deaths,411
USA,Mississippi,2020-11-07,f,85,20,Count,Deaths,493
USA,Mississippi,2020-11-07,f,TOT,NA,Count,Deaths,1638
USA,Mississippi,2020-11-07,m,0,1,Count,Deaths,0
USA,Mississippi,2020-11-07,m,1,4,Count,Deaths,0
USA,Mississippi,2020-11-07,m,5,10,Count,Deaths,0
USA,Mississippi,2020-11-07,m,15,10,Count,Deaths,6
USA,Mississippi,2020-11-07,m,25,10,Count,Deaths,17
USA,Mississippi,2020-11-07,m,35,10,Count,Deaths,39
